Time/s,ABS III_Q_flow_sph/kW,ABS III_Q_flow_dhw/kW,ABS III_Q_flow_tot/kW,ABS II_Q_flow_sph/kW,ABS II_Q_flow_dhw/kW,ABS II_Q_flow_tot/kW,ABS I_Q_flow_sph/kW,ABS I_Q_flow_dhw/kW,ABS I_Q_flow_tot/kW
27133200,2752.34837606801,8.87838939,2761.22676545801,951.807195991434,2.98236650856587,954.7895625,749.764254862125,2.402595,752.166849862125
27136800,2835.14199113693,2.663516817,2837.80550795393,977.434670785953,0.838516714047224,978.2731875,767.920605560532,0.7207785,768.641384060532
27140400,2893.41398023807,1.415743173,2894.82972341107,994.103960777663,0.437164222336993,994.541125,784.744687122088,0.3831165,785.127803622088
27144000,2912.33455241616,5.23147058871668,2917.56602300488,1008.71336581258,1.26494668742005,1009.9783125,799.147411986913,1.05194699999999,800.199358986913
27147600,2918.75870606975,230.652074551557,3149.41078062131,1212.7790046423,18.2384953576988,1231.0175,811.876740476002,3.20084482062201,815.077585296624
27151200,2900.33376583362,141.939780320478,3042.2735461541,1259.25983604084,10.8749139591639,1270.13475,818.471860126287,2.41938386645214,820.891243992739
27154800,2177.60461680762,310.27058277891,2487.87519958653,973.275803296996,48.6001967030042,1021.876,694.612118854984,24.5981286918734,719.210247546857
27158400,1633.80393156624,169.088029806012,1802.89196137226,818.92314588358,29.54054161642,848.4636875,549.710225048016,20.537762927457,570.247987975473
27162000,1409.42975498457,72.2896512936399,1481.71940627821,696.794739024666,14.521323475334,711.3160625,469.090764599098,10.794452591975,479.885217191073
27165600,1306.02206421544,55.5405792381144,1361.56264345355,670.769520032595,14.6687299674054,685.43825,446.772906614605,11.90395737718,458.676863991785
27169200,1134.31084812268,104.9816104759,1239.29245859858,640.438111391659,26.5417011083409,666.9798125,434.084053324706,21.48122203,455.565275354706
27172800,1023.35484177594,204.919222876778,1228.27406465272,630.196160796636,41.4085892033637,671.60475,430.350077603424,25.3301565619457,455.68023416537
27176400,1053.77665926185,183.890873807563,1237.66753306941,613.422818010655,30.3873069893448,643.810125,407.904987624279,22.6124054841306,430.51739310841
27180000,957.742418550475,114.805926264912,1072.54834481539,557.432504268903,26.1341832310975,583.5666875,381.0176696201,19.0090042787,400.0266738988
27183600,840.384968041107,118.808817049031,959.193785090138,530.431295413387,19.869767086613,550.3010625,371.655150145506,13.486804683895,385.141954829401
27187200,813.322281124314,69.8228430537445,883.145124178058,525.999017587661,13.7442949123392,539.7433125,370.949247764226,10.300984000285,381.250231764511
27190800,935.802508246643,427.779582213943,1363.58209046059,552.717210481216,45.696727018784,598.4139375,364.619960542329,12.5229407682119,377.142901310541
27194400,1208.98735576644,198.681236308048,1407.66859207449,562.491915234528,19.3797097654723,581.871625,355.594572787759,10.0251402811792,365.619713068938
27198000,1840.20591393096,170.424617440563,2010.63053137152,623.008790446818,27.8138970531821,650.8226875,420.536072262064,14.9665009803738,435.502573242438
27201600,2182.06942192801,120.479181586465,2302.54860351447,696.655953745827,30.7091087541731,727.3650625,505.218068744668,25.336178888445,530.554247633113
27205200,2392.30918918607,159.026630765643,2551.33581995171,703.432855533407,40.6567694665931,744.089625,554.04264518157,33.2047297747833,587.247374956353
27208800,2571.43189711175,113.619231033435,2685.05112814519,737.797990126589,28.4215723734109,766.2195625,583.847481555106,20.8855916809259,604.733073236032
27212400,2695.63424904271,32.2811312327999,2727.91538027551,762.733867596824,9.65631990317642,772.3901875,602.273991590403,8.51038119108,610.784372781483
27216000,2804.80295042472,44.559916479,2849.36286690372,790.741518318346,14.5653566816542,805.306875,619.678672352573,12.0584295,631.737101852573
27219600,2926.54089092052,8.87838939,2935.41928031052,821.689552484796,2.91101001520392,824.6005625,637.477323430722,2.402595,639.879918430722
27223200,3017.03633734484,2.687512464,3019.72384980884,837.03885447453,0.889270525470382,837.928125,655.207655809169,0.727272,655.934927809169
27226800,3076.09332590963,5.24307662178915,3081.33640253142,861.167875917409,0.677999082591282,861.845875,673.904641835375,0.432857464112792,674.337499299488
27230400,3150.69050840162,19.5596075684655,3170.25011597009,886.15167613749,2.36057386250952,888.51225,694.4994827509,1.19714676495784,695.696629515858
27234000,3206.1920762009,240.804952694168,3446.99702889507,1091.2712933554,23.9323316446038,1115.203625,714.249856834961,3.32519723090399,717.575054065865
27237600,3271.58730908412,133.915650727538,3405.50295981166,1161.99329752529,14.5177024747091,1176.511,734.884351755996,3.76147932880526,738.645831084801
27241200,2609.56510292429,448.03206310768,3057.59716603197,905.12502870454,60.9890962954596,966.114125,630.003334506045,26.7540202272533,656.757354733298
27244800,2128.57967623485,258.62827320274,2387.20794943759,763.99334627667,39.8321537233304,803.8255,500.07384831533,23.6495257483544,523.723374063684
27248400,1959.97359899991,142.5961794558,2102.56977845571,669.324589038183,21.0640984618169,690.3886875,444.49022030737,11.102773066227,455.592993373597
27252000,1816.10855629335,103.35568123056,1919.46423752391,669.635210987918,16.8148515120821,686.4500625,444.826719098056,11.902207740945,456.728926839001
27255600,1682.53481328877,174.291577133895,1856.82639042266,671.925705527999,30.2972319720009,702.2229375,452.246460191558,21.4557530749399,473.702213266498
27259200,1576.05264109741,293.170252758062,1869.22289385547,691.98190469466,46.5994078053401,738.5813125,464.292937076815,24.789499456705,489.08243653352
27262800,1670.20339727606,305.611807571306,1975.81520484737,731.715287342564,44.9592751574363,776.6745625,460.845788249944,22.328499454215,483.174287704159
27266400,1670.96125582525,298.96017692578,1969.92143275103,725.219876132002,37.5236863679979,762.7435625,461.490017514442,19.0154977787,480.505515293142
27270000,1542.30831200588,286.536196329145,1828.84450833502,710.386175668389,37.4346368316113,747.8208125,483.156672831494,13.7651238502803,496.921796681774
27273600,1516.86100032121,232.821259547692,1749.6822598689,723.385367642814,26.8483198571865,750.2336875,503.032842143837,10.9577416556775,513.990583799515
27277200,1665.31789237005,172.011648408522,1837.32954077857,762.345843501478,20.1930314985225,782.538875,512.655951876083,11.1063642470302,523.762316123113
27280800,1985.70938022525,266.222312623744,2251.93169284899,816.550245772554,22.6743792274463,839.224625,517.651349876612,9.223026047375,526.874375923987
27284400,2676.1287062574,355.871361293719,3032.00006755112,905.37718442014,39.18437807986,944.5615625,604.479591972012,15.7615328938436,620.241124865856
27288000,3069.99677783,331.103406594364,3401.10018442437,1000.9050336026,44.5707163973988,1045.47575,717.484350694024,27.4211252241488,744.905475918173
27291600,3305.96270129873,305.617813105303,3611.58051440403,1020.18089131941,52.1762336805889,1072.357125,788.249838572432,33.8331889614553,822.083027533887
27295200,3533.22405478748,117.188812443449,3650.41286723093,1068.80944846596,25.7348015340358,1094.54425,837.907042831411,20.543252313845,858.450295145256
27298800,3664.32293793142,35.15749220088,3699.4804301323,1098.45700853211,10.24149146789,1108.6985,870.238954848658,8.51687469108,878.755829539738
27302400,3747.95015388882,44.655899067,3792.60605295582,1129.80605541397,14.7313195860301,1144.537375,893.431301955051,12.0844035,905.515705455051
27306000,3833.17305923446,8.902385037,3842.07544427146,1155.33951508188,2.8026099181218,1158.142125,909.779623441816,2.4090885,912.188711941816
27309600,3896.24213167935,2.687512464,3898.92964414335,1187.28795390929,0.827171090706735,1188.115125,932.811378737214,0.727272,933.538650737214
27313200,3938.31005470508,1.415743173,3939.72579787808,1201.20855539463,0.434319605371889,1201.642875,951.501441494855,0.3831165,951.884557994855
27316800,4010.55832488309,4.55938270135834,4015.11770758445,1229.97870039219,1.27417460781065,1231.252875,970.774039613692,1.05194699999999,971.825986613692
27320400,4074.98960997353,332.926041923446,4407.91565189698,1445.03549082793,19.7283841720679,1464.763875,988.900926702381,3.86503329915681,992.765960001538
27324000,4115.36008549844,94.4271643968585,4209.7872498953,1491.17763617924,7.22011382076431,1498.39775,998.102438537196,2.53715338090382,1000.6395919181
27327600,3375.0941699238,410.669818117628,3785.76398804142,1199.17735394972,58.1692710502805,1257.346625,869.623722735749,26.9895724697095,896.613295205458
27331200,2558.81001900484,110.612737068543,2669.42275607339,1019.34238843297,24.8306740670268,1044.1730625,721.883700186875,20.3552282393911,742.238928426266
27334800,2183.91090986598,208.447469983379,2392.35837984936,933.063040719984,25.3323342800156,958.395375,661.129023990664,11.7887480193203,672.917772009984
27338400,2097.56207361418,95.4102432758069,2192.97231688999,881.361312036653,19.3726879633473,900.734,630.036388520337,11.895714240945,641.932102761282
27342000,1824.06547315144,181.748093342197,2005.81356649363,804.1342369819,29.2580755180998,833.3923125,582.828828175417,21.5345099118705,604.363338087288
27345600,1682.40389295192,279.001485534496,1961.40537848642,782.90891588505,43.7048966149505,826.6138125,555.263312699579,24.7977425929399,580.061055292519
27349200,1762.07964630951,305.691666693476,2067.77131300299,766.011277782383,46.9230972176174,812.934375,519.26055167615,22.335029496468,541.595581172618
27352800,1569.27062389257,466.95451778865,2036.22514168122,724.837240188981,44.4411348110196,769.278375,473.160433426528,19.8055614650035,492.965994891532
27356400,1279.88811848664,279.231828066298,1559.11994655294,649.643330504791,28.4939194952088,678.13725,464.657392683662,13.8740935060359,478.531486189698
27360000,1308.34457371491,287.495810331832,1595.84038404674,654.734542164344,36.2975828356556,691.032125,469.895949769757,13.6678456555582,483.563795425315
27363600,1575.90009427827,329.211913544027,1905.1120078223,708.68371345883,26.74103654117,735.42475,470.917241969357,10.0353206005182,480.952562569875
27367200,1915.48524762792,126.533552185706,2042.01879981363,726.512799772769,18.7282627272313,745.2410625,464.181129998549,9.36822581233284,473.549355810882
27370800,2581.63324717981,152.023447966837,2733.65669514664,809.632768348651,23.4311066513488,833.063875,532.131605606135,12.8910900174877,545.022695623623
27374400,2976.66070493048,358.637166971032,3335.29787190151,903.645564670583,47.6375603294167,951.283125,625.326485419381,28.0584091215309,653.384894540912
27378000,3143.65744168641,240.324851128663,3383.98229281507,890.744924923997,45.3309500760025,936.075875,674.491055915485,33.055001837505,707.54605775299
27381600,3425.80885655947,149.446127276799,3575.25498383627,953.472385528627,29.9011144713729,983.3735,709.01997873501,20.8691135712906,729.889092306301
27385200,3566.74978179254,35.2105796160299,3601.96036140857,967.199226810658,10.7699606893417,977.9691875,730.17485507865,8.528112054845,738.702967133495
27388800,3689.72113293213,44.7758773019999,3734.49701023413,998.937762120197,14.1861128798028,1013.123875,745.501813242881,12.1168709999999,757.618684242881
27392400,3757.30701024629,8.902385037,3766.20939528329,1009.49714706454,2.8831029354649,1012.38025,754.095323468799,2.4090885,756.504411968799
27396000,3829.38321186784,2.687512464,3832.07072433184,1038.66960398302,0.835271016980254,1039.504875,771.359123801167,0.727272,772.086395801167
27399600,3876.28208473995,1.415743173,3877.69782791295,1056.73726807587,0.454231924127623,1057.1915,790.805752457937,0.3831165,791.188868957937
27403200,3943.46021118086,16.6793157511289,3960.13952693199,1087.03599935341,2.40800064658875,1089.444,813.418148265247,1.05194699999999,814.470095265247
27406800,3982.09188912377,138.376759055591,4120.46864817936,1286.01567722689,13.2866977731152,1299.302375,835.071449274032,2.22211804788831,837.29356732192
27410400,3992.30185099774,340.38614946149,4332.68800045923,1364.42680831193,30.4349416880681,1394.86175,850.368230849041,3.01885591611373,853.387086765155
27414000,3300.75371331036,343.850448884293,3644.60416219465,1095.88983687996,46.2740381200429,1142.163875,736.26213225384,27.5399515880069,763.802083841847
27417600,2610.14873388127,175.511300009148,2785.66003389042,930.089629126966,34.7027458730336,964.792375,604.89226222849,23.6141665089867,628.506428737477
27421200,2241.51137526378,123.970863918275,2365.48223918205,820.754010291453,18.9807397085467,839.73475,550.732061740462,11.0484063212439,561.780468061706
27424800,2131.0491128128,155.464521346741,2286.51363415954,804.611455910167,20.4308565898329,825.0423125,530.635504580859,12.5574213654716,543.192925946331
27428400,1992.8507030284,173.962489058723,2166.81319208713,786.232164921938,31.5058975780619,817.7380625,538.848887895624,21.42079639235,560.269684287974
27432000,1885.05126640376,301.354881567287,2186.40614797104,789.385926041857,48.4955114581427,837.8814375,534.50882623512,25.3016457340679,559.810471969188
27435600,1838.76560221692,312.243431585049,2151.00903380197,778.158927237043,36.699510262957,814.8584375,496.590857047098,22.3237555904499,518.914612637548
27439200,1835.70372718472,340.095017686704,2175.79874487142,736.552602139148,37.8178978608518,774.3705,472.368834006089,19.2576080591944,491.626442065283
27442800,1639.34241785911,298.439609530714,1937.78202738982,694.972291267451,30.1173337325491,725.089625,472.32223860446,14.0576746079607,486.379913212421
27446400,1576.83735820044,196.053810309553,1772.89116850999,677.187744034146,19.2614434658539,696.4491875,474.042437719766,10.306972455345,484.349410175111
27450000,1659.55623098809,313.880640297736,1973.43687128582,681.321183248534,29.5589417514664,710.880125,457.296844240271,11.2161871688508,468.513031409122
27453600,1855.87900367953,265.553512928365,2121.4325166079,677.638444687643,32.0739928123565,709.7124375,439.405081645779,10.2739032407339,449.678984886513
27457200,2485.08846761856,192.648339012501,2677.73680663106,759.407332230869,24.768042769131,784.175375,505.287821994056,14.7200498345769,520.007871828633
27460800,2812.76524370365,303.098624505635,3115.86386820929,845.935183828454,42.4359411715466,888.371125,596.566724172549,27.2374293313044,623.804153503853
27464400,2975.2606209418,290.697923231441,3265.95854417324,844.243960413569,46.6831020864312,890.9270625,647.264908709053,33.9522924630323,681.217201172085
27468000,3187.55153320155,117.61692790242,3305.16846110397,881.894347193065,25.9479028069354,907.84225,682.457621017798,20.60293840514,703.060559422938
27471600,3268.2370812942,35.2105796160299,3303.44766091023,889.12744341592,10.1084315840804,899.235875,700.675046044424,8.528112054845,709.203158099269
27475200,3405.67977577675,44.87185989,3450.55163566675,926.918247765366,14.4870022346339,941.40525,716.046947285443,12.142845,728.189792285443
27478800,3501.04047176861,8.902385037,3509.94285680561,942.292320599221,2.72211690077871,945.0144375,727.438899788687,2.4090885,729.847988288687
27482400,3522.73166802729,2.711508111,3525.44317613829,953.819612723819,0.891762276180488,954.711375,738.674823267206,0.7337655,739.408588767206
27486000,3539.36900209854,1.39174752599999,3540.76074962455,971.027706042313,0.428356457687415,971.4560625,751.735966002087,0.376622999999999,752.112589002087
27489600,3537.43832788682,40.6783832905311,3578.11671117735,983.580655748746,3.57484425125422,987.1555,764.017079126664,1.29662869318342,765.313707819847
27493200,3568.105997813,204.435125393715,3772.54112320671,1187.45498873957,18.547386260428,1206.002375,779.164795337014,2.70992867949408,781.874724016508
27496800,3590.87500168968,111.083425594382,3701.95842728406,1252.66726784014,10.7719821598608,1263.43925,795.554405634831,2.54999730795942,798.10440294279
27500400,2837.49816082115,336.559484255804,3174.05764507695,997.200318708444,38.1121187915562,1035.3124375,685.310327407034,22.5414392135629,707.851766620597
27504000,2165.12782269737,133.145246527061,2298.27306922443,837.800696364153,29.0999286358466,866.900625,555.137467536751,21.5695623746075,576.707029911359
27507600,1785.54793068933,101.716889561947,1887.26482025127,735.360601296761,18.6981487032386,754.05875,497.379972567597,10.9466509018728,508.32662346947
27511200,1631.9113599427,158.122923574067,1790.03428351676,718.854509598236,21.696802901764,740.5513125,481.15383583293,12.4682701645413,493.622105997471
27514800,1517.32780609133,173.764782794513,1691.09258888584,714.515990980791,28.7452590192093,743.26125,485.827055618724,21.400071301055,507.227126919779
27518400,1458.96502798294,309.353821582893,1768.31884956583,728.066272535004,42.979289964996,771.0455625,486.993712941406,25.3780068164721,512.371719757878
27522000,1492.28337405259,367.349164640207,1859.6325386928,721.943087945064,44.279037054936,766.222125,461.638730266844,22.4249871549105,484.063717421755
27525600,1375.33386251541,348.716205578084,1724.05006809349,663.445328600543,42.369296399457,705.814625,428.924678830946,19.7112251579877,448.635903988934
27529200,1200.49618093183,240.7280397629,1441.22422069473,606.278236284891,30.4148887151093,636.693125,424.327645756057,13.5152678664849,437.842913622542
27532800,1153.0182963282,309.618293030265,1462.63658935846,601.316037221653,35.5775877783475,636.893625,421.867218729679,14.4356588252259,436.302877554905
27536400,1290.50686847623,161.932492620236,1452.43936109647,606.388252138316,21.6568103616838,628.0450625,410.743924916752,9.24901829613,419.992943212882
27540000,1608.68516076508,510.806077414461,2119.49123817954,676.46137381639,48.7650011836097,725.226375,407.533936040545,10.8940006311553,418.4279366717
27543600,2254.19621846575,268.572811286714,2522.76902975247,750.18980332341,31.14282167659,781.332625,482.287201239843,12.8253678258449,495.112569065688
27547200,2564.8597952688,245.069225979953,2809.92902124875,816.895081111606,39.1962938883941,856.091375,574.386353716393,25.2700378008331,599.656391517226
27550800,2769.20880006528,253.889099941227,3023.09790000651,838.394418611652,47.6563313883481,886.05075,630.376043642974,33.0562464288,663.432290071774
27554400,3014.49648048811,117.857529339479,3132.35400982759,895.565636747461,28.9406132525386,924.50625,673.608408087929,20.63840013267,694.246808220599
27558000,3175.86104139758,35.2345752630299,3211.09561666061,928.871976012211,10.7411489877888,939.613125,702.643790708539,8.534605554845,711.178396263384
27561600,3233.04322299476,44.967842478,3278.01106547276,943.585531776265,14.6083432237352,958.193875,717.433009539748,12.168819,729.601828539748
27565200,3316.13714218128,8.92638068399999,3325.06352286528,960.703424754833,2.76532524516731,963.46875,725.520074712415,2.415582,727.935656712415
27568800,3404.79605563297,2.711508111,3407.50756374397,982.098446553211,0.88086594678873,982.9793125,741.045776834762,0.7337655,741.779542334762
27572400,3444.69957924836,5.21908097478915,3449.91866022315,1002.09234258243,0.763032417569137,1002.855375,758.860438695692,0.426363964112792,759.286802659805
27576000,3494.08041061723,3.887294814,3497.96770543123,1023.71847070658,1.2315917934234,1024.9500625,777.787873535471,1.05194699999999,778.839820535471
27579600,3553.96972481495,335.573362067508,3889.54308688246,1242.4152067784,31.8265432216012,1274.24175,798.296278148774,7.90668460211868,806.202962750893
27583200,3652.97727642886,111.886235766732,3764.8635121956,1323.4456594646,9.53021553539618,1332.975875,825.673586680194,2.92681041803722,828.600397098231
27586800,3064.40729684113,452.126229900015,3516.53352674115,1107.4352334381,53.3213915619019,1160.756625,732.860157822226,23.1904344077986,756.050592230025
27590400,2401.66932034793,373.001866322109,2774.67118667004,974.188008020001,48.1643044799988,1022.3523125,621.984253540926,25.6799453368714,647.664198877797
27594000,2101.1137279632,210.837276150396,2311.95100411359,914.140517467422,28.1749200325785,942.3154375,599.996133980658,11.7193854818561,611.715519462514
27597600,2106.1435895979,106.843307661808,2212.98689725971,955.493199068116,17.5053009318838,972.9985,632.626005523304,11.88097760471,644.506983128014
27601200,1929.26469990298,173.292574959318,2102.55727486229,895.775859087995,30.1674534120054,925.9433125,642.285842516592,21.37934620976,663.665188726352
27604800,1810.50488962804,336.957968571556,2147.46285819959,869.087152423548,41.0674725764523,910.154625,605.024776663623,25.6301907088555,630.654967372479
27608400,1783.58994623815,393.905335779969,2177.49528201812,814.577226918811,49.0272105811892,863.6044375,542.497854065473,23.519288365392,566.017142430865
27612000,1639.71528293951,336.77017978227,1976.48546272178,722.119633274709,44.4939292252907,766.6135625,490.006376199884,19.5922722268617,509.598648426746
27615600,1504.86710395969,453.494923302931,1958.36202726262,687.454864812227,44.6636351877728,732.1185,476.058594446585,15.0741312969757,491.132725743561
27619200,1494.89358194393,178.986936479868,1673.8805184238,655.648987313285,20.1615751867149,675.8105625,471.228663659464,10.4094486111005,481.638112270565
27622800,1654.55757064735,129.672845829194,1784.23041647655,676.230475852723,16.0540866472769,692.2845625,464.077785401627,9.253762159895,473.331547561522
27626400,1892.48015686319,244.19342951906,2136.67358638225,709.985292794915,32.0384572050852,742.02375,455.843039341318,12.5782571008882,468.421296442206
27630000,2502.72505572607,413.116407149776,2915.84146287585,789.821853668093,49.8239588319069,839.6458125,527.143930857348,18.2816222337671,545.425553091115
27633600,2887.86596750308,245.311323876596,3133.17729137968,871.942489362701,44.0121981372987,915.9546875,625.371988650181,25.216806705855,650.588795356036
27637200,3065.45828653777,244.348952120589,3309.80723865836,873.371922647066,50.2693898529342,923.6413125,680.360388098838,33.1024881204427,713.462876219281
27640800,3335.72401489473,118.219874734856,3453.94388962958,936.495936841792,26.9825631582076,963.4785,720.327091482077,20.6673683602,740.994459842277
27644400,3435.4917094881,35.25857091003,3470.75028039813,945.840970212922,10.0130922870782,955.8540625,743.048959284242,8.541099054845,751.590058339087
27648000,3536.78893062837,45.0638250659999,3581.85275569437,974.809321971974,14.8206155280262,989.6299375,757.680248956733,12.194793,769.875041956733
27651600,3615.21115913831,8.92638068399999,3624.13753982231,993.980603417939,2.97158408206085,996.9521875,769.017233457255,2.415582,771.432815457255
27655200,3665.70376290953,2.711508111,3668.41527102053,1009.74096180617,0.889038193832549,1010.63,782.890316595244,0.7337655,783.624082095244
27658800,3730.36367991452,9.0464144235783,3739.4100943381,1035.33398817062,0.889261829380802,1036.22325,799.635858139101,0.476104928225585,800.111963067327
27662400,3826.98793886375,36.5760960976478,3863.5640349614,1069.1315230075,3.38060199250453,1072.512125,821.4847237112,1.34234652991568,822.827070241116
27666000,4068.0619984367,224.506992473676,4292.56899091038,1344.27499282314,15.814382176858,1360.089375,867.545566835649,3.00032820940976,870.545895045059
27669600,4164.12953504729,51.4605836417037,4215.590118689,1424.88713089278,3.90049410722312,1428.787625,909.114004925949,0.533515363934379,909.647520289883
27673200,3501.39266063214,356.773239059274,3858.16589969141,1179.87044279657,51.0710572034328,1230.9415,808.062939614632,24.0308101315128,832.093749746145
27676800,2926.15544651633,402.287569551755,3328.44301606809,1090.99122610256,45.5193988974365,1136.510625,702.010478207796,23.6132730114739,725.62375121927
27680400,2594.51486198971,252.265000021008,2846.77986201071,1004.55308243225,27.2711675677505,1031.82425,679.58464470177,14.1524066358703,693.73705133764
27684000,2452.25520822128,247.131308967018,2699.38651718829,985.521813972566,35.1741235274335,1020.6959375,673.318923155609,17.4588700576218,690.777793213231
27687600,2186.67881340102,257.465546051953,2444.14435945298,869.187168205182,40.3422067948176,909.529375,626.66074726028,22.5457845199085,649.206531780188
27691200,2012.43883470191,263.522415871347,2275.96125057326,762.312392497159,45.8626700028408,808.1750625,559.66704441078,24.82072236541,584.48776677619
27694800,1911.94082787714,376.019851325846,2287.96067920299,667.33696200945,47.9800379905498,715.317,459.897042900093,22.6721392207134,482.569182120806
27698400,1758.10680893321,535.055781060472,2293.16258999368,576.120405694942,47.5663443050582,623.68675,384.54923819735,20.6419007513492,405.191138948699
27702000,1671.50415522848,228.48357179526,1899.98772702374,494.754373661551,32.7741263384489,527.5285,348.27918643182,13.52949945778,361.8086858896
27705600,1694.46991351905,211.168598788558,1905.63851230761,519.352065070759,20.6429974292408,539.9950625,347.248330917957,10.7028423685462,357.951173286503
27709200,1828.06962894051,141.311502549578,1969.38113149009,567.078198587596,16.893238912404,583.9714375,357.572255523856,9.253762159895,366.826017683751
27712800,2039.50502208292,158.079698350764,2197.58472043368,605.32494226647,21.8834952335299,627.2084375,356.301708145667,9.8365449625499,366.138253108217
27716400,2699.25832548733,150.604634136165,2849.8629596235,691.751231775573,25.1765182244271,716.92775,427.916164253305,12.8428401771947,440.7590044305
27720000,3135.52069898279,402.912541052252,3538.43324003504,801.043444811755,48.8766801882455,849.920125,524.707335282957,25.4829818720056,550.190317154963
27723600,3402.15250891752,364.836243884672,3766.9887528022,818.638312714224,58.4639997857764,877.1023125,587.230173376224,35.8040547195315,623.034228095755
27727200,3735.83171464999,118.285644798449,3854.11735944844,882.712902566393,27.8220349336066,910.5349375,636.658242597796,20.698086223965,657.356328821761
27730800,3836.73728573641,35.30178856641,3872.03907430282,885.238448783342,10.5683637166584,895.8068125,661.053088469961,8.541099054845,669.594187524806
27734400,3777.77543947127,45.1838033009999,3822.95924277227,866.936922606407,15.1778273935933,882.11475,659.909056630316,12.2272605,672.136317130316
27738000,3806.12664326066,8.950376331,3815.07701959166,876.008366084819,2.7727589151812,878.781125,658.007877270917,2.4220755,660.429952770917
27741600,3877.94442617156,2.735503758,3880.67992992956,894.081432996959,0.841942003040784,894.923375,668.903181389525,0.740259,669.643440389525
27745200,3950.76775742943,1.39174752599999,3952.15950495543,915.394956042313,0.428356457687415,915.8233125,685.119359542341,0.376622999999999,685.495982542341
27748800,3966.89622961678,36.8270541947419,4003.72328381152,924.196561031531,3.10300146846895,927.2995625,698.826980878254,1.24039422907063,700.067375107325
27752400,3982.43047943108,16.3673723401289,3998.79785177121,1107.82129223686,2.24020776314005,1110.0615,711.050117194386,0.9675315,712.017648694386
27756000,3970.82693614115,117.258287673596,4088.08522381475,1168.40156028196,9.28418971803945,1177.68575,720.116477108101,2.82171021538529,722.938187323486
27759600,3163.98188987091,790.598124247911,3954.58001411882,891.488197833227,97.3851771667733,988.873375,597.934711503758,31.5164090913726,629.451120595131
27763200,2541.45305377735,163.35263436863,2704.80568814598,724.286322801329,29.442489698671,753.7288125,457.5669652621,22.4560921084117,480.023057370512
27766800,2276.17792060196,73.2792726524358,2349.4571932544,622.817197724821,15.5453647751785,638.3625625,403.203151811331,10.9061819738455,414.109333785177
27770400,2186.44127851325,65.0499008908189,2251.49117940407,608.105454285203,14.4362957147969,622.54175,392.33116046828,11.872734468475,404.203894936755
27774000,2136.8406914204,104.189855023055,2241.03054644346,597.028870325389,26.7030671746111,623.7319375,390.757917831696,21.339645663405,412.097563495101
27777600,2140.8470366958,170.691886590161,2311.53892328596,605.256414688853,35.8042103111471,641.060625,397.344052897201,25.1818961141995,422.525949011401
27781200,2186.49224972833,212.97857258483,2399.47082231316,606.928127136226,37.9720603637744,644.9001875,380.389373520054,23.3451218316651,403.734495351719
27784800,2202.91701085788,113.601693463972,2316.51870432185,584.32125190245,24.6631230975496,608.984375,368.384351456501,19.0639465062299,387.448297962731
27788400,2121.04837865301,116.965352046495,2238.01373069951,566.46457795712,20.5097970428804,586.974375,378.587882250029,13.8334098426062,392.421292092635
27792000,2091.44381394743,107.556948721672,2199.0007626691,574.802176228284,17.7611362717156,592.5633125,389.957816974037,10.8334913973543,400.791308371391
27795600,2131.98965434569,307.008632103056,2438.99828644875,592.139952096477,30.5799229035232,622.719875,385.458087789539,9.253762159895,394.711849949434
27799200,2345.29740655095,220.104914365961,2565.40232091691,632.516167794684,21.1455197053162,653.6616875,379.984353787318,11.0682965561277,391.052650343446
27802800,3072.36347460377,162.340970359235,3234.704444963,739.480979205292,24.0702707947079,763.55125,465.246258765053,14.0628141208063,479.309072885859
27806400,3525.29853634503,180.178887368645,3705.47742371368,832.527140379978,34.3241096200226,866.85125,574.631879888269,26.2684299797233,600.900309867992
27810000,3764.38535918293,166.79306353615,3931.17842271908,850.07869211273,40.4673703872695,890.5460625,639.074981103854,33.8766709269831,672.951652030837
27813600,4094.16948273073,84.7522981235693,4178.9217808543,930.024576229809,26.2827987701909,956.307375,689.114265447599,20.727054451495,709.841319899094
27817200,4323.80339458984,32.4592930041,4356.26268759394,979.775235739062,10.4622017609381,990.2374375,729.335995620726,8.55233641861,737.888332039336
27820800,4492.36350198574,45.279785889,4537.64328787474,1027.89474765475,14.1183148452481,1042.0130625,762.809161916795,12.2532345,775.062396416795
27824400,4581.6861686521,8.950376331,4590.6365449831,1050.89987096577,2.91662903422989,1053.8165,785.471160459539,2.4220755,787.893235959539
27828000,4665.37442499666,2.735503758,4668.10992875466,1080.23696559007,0.89140940992549,1081.128375,811.347308017316,0.740259,812.087567017316
27831600,4743.76222918245,1.39174752599999,4745.15397670845,1110.15530451113,0.456320488869802,1110.611625,838.982457765526,0.376622999999999,839.359080765526
27835200,4820.59470758873,49.6190751318709,4870.21378272061,1146.8307056459,5.43841935410373,1152.269125,868.453696294841,1.24039422907063,869.694090523912
27838800,4894.45363620514,191.643104456586,5086.09674066172,1366.84123378545,13.3793912145536,1380.220625,899.231327680382,2.70992867949408,901.941256359876
27842400,5059.76758800157,40.038155955369,5099.80574395694,1500.55748131632,2.9146436836773,1503.472125,951.432651649407,0.864281490545146,952.296933139952
27846000,4471.31374240354,285.244984136857,4756.5587265404,1263.89208289137,47.4037921086266,1311.295875,862.211127141028,24.4108317488108,886.621958889839
